,Date,DateSat,x,y,z,vx,vy,vz,Lat,Lon,Alt,ChType,BTO,BFO
409,2014-03-07 17:07:10.349,2014-03-07 17:07:10.300,18127.59810174551,38077.44769465269,959.4694480373033,0.002052314890076623,-0.00119957662228809,0.05328741200716588,1.304641999601576,64.54219915199711,35805.07541058565,T-Channel RX,10600.0,133.0
410,2014-03-07 17:07:10.509,2014-03-07 17:07:10.500,18127.59851192663,38077.44745487097,959.4801053964749,0.00205230527919964,-0.00119958319080915,0.05328639294728215,1.304656487211486,64.54219850879934,35805.07561306306,T-Channel RX,10600.0,133.0
411,2014-03-07 17:07:10.669,2014-03-07 17:07:10.700,18127.59892279848,38077.44721475821,959.4907625518305,0.002052295668385717,-0.00119958975850798,0.05328537387609331,1.304670974544275,64.54219786456095,35805.07581553657,T-Channel RX,10600.0,132.0
412,2014-03-07 17:07:10.829,2014-03-07 17:07:10.800,18127.59912740252,38077.44709509702,959.496091053082,0.002052290863037154,-0.001199593041987912,0.05328486433625929,1.304678218106755,64.542197543693,35805.07591677182,T-Channel RX,10600.0,132.0
413,2014-03-07 17:07:10.989,2014-03-07 17:07:11.000,18127.5995374403,38077.44685537795,959.5067479027138,0.002052281252375998,-0.001199599608346036,0.05328384524811301,1.304692705023863,64.54219690070767,35805.07611923936,T-Channel RX,10600.0,132.0
414,2014-03-07 17:07:11.028,2014-03-07 17:07:11.000,18127.5995374403,38077.44685537795,959.5067479027138,0.002052281252375998,-0.001199599608346036,0.05328384524811301,1.304692705023863,64.54219690070767,35805.07611923936,T-Channel RX,10600.0,132.0
415,2014-03-07 17:07:12.748,2014-03-07 17:07:12.700,18127.60302600861,38077.44481613027,959.5973228951807,0.002052199565142576,-0.001199655387790433,0.05327518254246424,1.30481583263007,64.54219143039379,35805.07784005394,T-Channel RX,10600.0,137.0
416,2014-03-07 17:07:12.909,2014-03-07 17:07:12.900,18127.60343713635,38077.44457587116,959.6079778084418,0.002052189955265682,-0.001199661946026387,0.0532741633469322,1.304830316914368,64.54219078575599,35805.07804248395,T-Channel RX,10600.0,137.0
417,2014-03-07 17:07:13.068,2014-03-07 17:07:13.100,18127.60384729249,38077.44433607239,959.618632517865,0.002052180345506027,-0.001199668503345741,0.05327314414009742,1.304844800921515,64.54219014257892,35805.07824490999,T-Channel RX,10600.0,138.0
418,2014-03-07 17:07:13.229,2014-03-07 17:07:13.200,18127.60405257763,38077.44421607358,959.62395979613,0.002052175540652623,-0.001199671781692224,0.05327263453244193,1.304852042821147,64.5421898206783,35805.07834612152,T-Channel RX,10600.0,138.0
419,2014-03-07 17:07:13.388,2014-03-07 17:07:13.400,18127.60446356204,38077.44397587715,959.6346141997874,0.002052165930994221,-0.001199678337764576,0.05327161530865363,1.304866526412556,64.54218917625295,35805.07854854164,T-Channel RX,10600.0,137.0
420,2014-03-07 17:07:13.548,2014-03-07 17:07:13.500,18127.60466815311,38077.4438562071,959.639941325175,0.00205216112622697,-0.001199681615428494,0.05327110569252119,1.304873768104326,64.54218885539572,35805.07864975021,T-Channel RX,10600.0,137.0
421,2014-03-07 17:07:13.709,2014-03-07 17:07:13.700,18127.60507899611,38077.44361607464,959.6505954230606,0.002052151516703127,-0.001199688170200997,0.05327008645177997,1.304888251279989,64.5421882111812,35805.07885216439,T-Channel RX,10600.0,137.0
