,Date,DateSat,x,y,z,Lat,Lon,ChType,BFO,BTO,bias,dist
187,2014-03-07 16:42:57.548,2014-03-07 16:42:57.500,18118.94247342167,38081.76547227043,706.6979903052354,0.9610071228785874,64.55533845865038,T-Channel RX,133.0,9960.0,-0.5025881407270881,37659.475987443315
188,2014-03-07 16:42:57.708,2014-03-07 16:42:57.700,18118.94269632412,38081.7653846541,706.705115208686,0.9610168095179308,64.55533813404608,T-Channel RX,132.0,9960.0,-0.5025881407270881,37659.475209719705
189,2014-03-07 16:42:57.868,2014-03-07 16:42:57.900,18118.94269632412,38081.7653846541,706.705115208686,0.9610168095179308,64.55533813404608,T-Channel RX,132.0,9960.0,-0.5025881407270881,37659.475209719705
190,2014-03-07 16:42:58.028,2014-03-07 16:42:58.000,18118.94247342167,38081.76547227043,706.6979903052354,0.9610071228785874,64.55533845865038,T-Channel RX,134.0,9960.0,-0.5025881407270881,37659.475987443315
191,2014-03-07 16:42:58.188,2014-03-07 16:42:58.200,18118.94269632412,38081.7653846541,706.705115208686,0.9610168095179308,64.55533813404608,T-Channel RX,134.0,9960.0,-0.5025881407270881,37659.475209719705
192,2014-03-07 16:42:58.359,2014-03-07 16:42:58.400,18118.94269632412,38081.7653846541,706.705115208686,0.9610168095179308,64.55533813404608,T-Channel RX,134.0,9960.0,-0.5025881407270881,37659.475209719705
193,2014-03-07 16:42:58.508,2014-03-07 16:42:58.500,18118.94247342167,38081.76547227043,706.6979903052354,0.9610071228785874,64.55533845865038,T-Channel RX,134.0,9960.0,-0.5025881407270881,37659.475987443315
194,2014-03-07 16:42:58.669,2014-03-07 16:42:58.700,18118.94269632412,38081.7653846541,706.705115208686,0.9610168095179308,64.55533813404608,T-Channel RX,133.0,9960.0,-0.5025881407270881,37659.475209719705
195,2014-03-07 16:42:58.828,2014-03-07 16:42:58.800,18118.94247342167,38081.76547227043,706.6979903052354,0.9610071228785874,64.55533845865038,T-Channel RX,133.0,9960.0,-0.5025881407270881,37659.475987443315
196,2014-03-07 16:55:28.290,2014-03-07 16:55:28.300,18118.95207883757,38081.76169365439,707.0043272488455,0.961423602243743,64.55532446889343,T-Channel RX,157.0,10220.0,-0.5025881407270881,37698.442546313694
197,2014-03-07 16:55:28.409,2014-03-07 16:55:28.400,18118.94247342167,38081.76547227043,706.6979903052354,0.9610071228785874,64.55533845865038,T-Channel RX,157.0,10220.0,-0.5025881407270881,37698.475987443315
198,2014-03-07 16:55:28.569,2014-03-07 16:55:28.600,18118.94269632412,38081.7653846541,706.705115208686,0.9610168095179308,64.55533813404608,T-Channel RX,157.0,10220.0,-0.5025881407270881,37698.475209719705
199,2014-03-07 16:55:28.747,2014-03-07 16:55:28.700,18118.94247342167,38081.76547227043,706.6979903052354,0.9610071228785874,64.55533845865038,T-Channel RX,157.0,10220.0,-0.5025881407270881,37698.475987443315
200,2014-03-07 16:55:28.889,2014-03-07 16:55:28.900,18118.94269632412,38081.7653846541,706.705115208686,0.9610168095179308,64.55533813404608,T-Channel RX,159.0,10220.0,-0.5025881407270881,37698.475209719705
201,2014-03-07 16:55:29.049,2014-03-07 16:55:29.000,18118.94247342167,38081.76547227043,706.6979903052354,0.9610071228785874,64.55533845865038,T-Channel RX,159.0,10220.0,-0.5025881407270881,37698.475987443315
